,title,text,label
22584,ＮＨＫ高校講座　物理基礎「身のまわりには電磁波がいっぱい～電気と磁気の波～」,信長がＡＭラジオを聞こうと思ったら莉子がラジオを動かしただけで聞こえなくなっちゃった。電波は「電磁波」という波で、電気と磁気が関係あるらしい。お父さんと色々実験したら、ラジオには電気の波を受信する金属のアンテナと、磁気の波を受信するコイルがついていることがわかった。それぞれ電磁波を受信しやすい向きがあるようだ。そのほかにもテレビのリモコンなどは赤外線という電磁波を使っている。電磁波について学ぼう。,
22584,ＮＨＫ高校講座　物理基礎「身のまわりには電磁波がいっぱい～電気と磁気の波～」,信長がＡＭラジオを聞こうと思ったら莉子がラジオを動かしただけで聞こえなくなっちゃった。電波は「電磁波」という波で、電気と磁気が関係あるらしい。お父さんと色々実験したら、ラジオには電気の波を受信する金属のアンテナと、磁気の波を受信するコイルがついていることがわかった。それぞれ電磁波を受信しやすい向きがあるようだ。そのほかにもテレビのリモコンなどは赤外線という電磁波を使っている。電磁波について学ぼう。,
22584,ＮＨＫ高校講座　物理基礎「身のまわりには電磁波がいっぱい～電気と磁気の波～」,信長がＡＭラジオを聞こうと思ったら莉子がラジオを動かしただけで聞こえなくなっちゃった。電波は「電磁波」という波で、電気と磁気が関係あるらしい。お父さんと色々実験したら、ラジオには電気の波を受信する金属のアンテナと、磁気の波を受信するコイルがついていることがわかった。それぞれ電磁波を受信しやすい向きがあるようだ。そのほかにもテレビのリモコンなどは赤外線という電磁波を使っている。電磁波について学ぼう。,
22585,ＮＨＫ高校講座　地学基礎「気象災害と防災」,日本は四季の変化に富んでいるといわれます。一方で梅雨や台風、大雪などによる災害にしばしば襲われます。「日本の四季」「気象災害」「災害と人間のかかわり」をキーワードに、日本の気象災害の原因、またそれらにどのように備えればよいのかを学習します。,
22585,ＮＨＫ高校講座　地学基礎「気象災害と防災」,日本は四季の変化に富んでいるといわれます。一方で梅雨や台風、大雪などによる災害にしばしば襲われます。「日本の四季」「気象災害」「災害と人間のかかわり」をキーワードに、日本の気象災害の原因、またそれらにどのように備えればよいのかを学習します。,
22585,ＮＨＫ高校講座　地学基礎「気象災害と防災」,日本は四季の変化に富んでいるといわれます。一方で梅雨や台風、大雪などによる災害にしばしば襲われます。「日本の四季」「気象災害」「災害と人間のかかわり」をキーワードに、日本の気象災害の原因、またそれらにどのように備えればよいのかを学習します。,
22416,ワールドニュース,,
22418,時論公論「デジタル庁発足～“敗戦”からの挽回」,【出演】ＮＨＫ解説委員…竹田忠,
22418,時論公論「デジタル庁発足～“敗戦”からの挽回」,【出演】ＮＨＫ解説委員…竹田忠,
22418,時論公論「デジタル庁発足～“敗戦”からの挽回」,【出演】ＮＨＫ解説委員…竹田忠,
22419,ワールドニュース,,
22421,ＢＳニュース,,
22421,ＢＳニュース,,
22422,ワールドニュース,,
22424,ＢＳニュース,,
22424,ＢＳニュース,,
22425,キャッチ！世界のトップニュース,世界のどこで何が起こっているのか、何に注目が集まっているのか。ひとつのニュースでも国が違えば視点も変わってきます。日本時間の深夜から早朝にかけて次々と入ってくる世界のニュースをダイレクトにお伝えし、その背景や経緯をキャスターが詳しく解説。朝一番、世界の最新ニュースを立体的にお伝えします。,
22425,キャッチ！世界のトップニュース,世界のどこで何が起こっているのか、何に注目が集まっているのか。ひとつのニュースでも国が違えば視点も変わってきます。日本時間の深夜から早朝にかけて次々と入ってくる世界のニュースをダイレクトにお伝えし、その背景や経緯をキャスターが詳しく解説。朝一番、世界の最新ニュースを立体的にお伝えします。,
22425,キャッチ！世界のトップニュース,世界のどこで何が起こっているのか、何に注目が集まっているのか。ひとつのニュースでも国が違えば視点も変わってきます。日本時間の深夜から早朝にかけて次々と入ってくる世界のニュースをダイレクトにお伝えし、その背景や経緯をキャスターが詳しく解説。朝一番、世界の最新ニュースを立体的にお伝えします。,
22427,ＢＳニュース,,
22427,ＢＳニュース,,
22428,東京２０２０パラリンピック◇競泳　男子１００ｍバタフライ　Ｓ１１・予選ほか中継,,
22428,東京２０２０パラリンピック◇競泳　男子１００ｍバタフライ　Ｓ１１・予選ほか中継,,
24191,ＢＳニュース,,
24191,ＢＳニュース,,
22429,東京２０２０パラリンピック,,
22429,東京２０２０パラリンピック,,
24192,東京２０２０パラリンピック◇ゴールボール　女子・３位決定戦（中継）,,
24192,東京２０２０パラリンピック◇ゴールボール　女子・３位決定戦（中継）,,
24193,ＢＳニュース,,
24193,ＢＳニュース,,
24194,東京２０２０パラリンピック◇ボッチャ　団体　ＢＣ１／２・予選リーグほか,,
24194,東京２０２０パラリンピック◇ボッチャ　団体　ＢＣ１／２・予選リーグほか,,
24195,ＢＳニュース,,
24195,ＢＳニュース,,
24196,東京２０２０パラリンピック◇アーチェリー　男子個人リカーブ　オープンほか中継,,
24196,東京２０２０パラリンピック◇アーチェリー　男子個人リカーブ　オープンほか中継,,
22430,東京２０２０パラリンピック◇自転車　女子個人ロードレース　Ｃ１－２－３・決勝,,
22430,東京２０２０パラリンピック◇自転車　女子個人ロードレース　Ｃ１－２－３・決勝,,
24197,ＢＳニュース,,
24197,ＢＳニュース,,
24198,東京２０２０パラリンピック◇カヌー（録画）,,
24198,東京２０２０パラリンピック◇カヌー（録画）,,
23175,ｏｕｒ　ＳＰＯＲＴＳ！「１００コマ　車いすテニス」,スポーツに関心のない人にも楽しくスポーツの魅力を伝えるキャンペーン　ｏｕｒ　ＳＰＯＲＴＳ　のミニ番組。知っているようで知らないスポーツのルールやトリビアを静止画のみでコミカルにざっくりと紹介。出演・柳家わさび（落語家）。今回は「車いすテニス」。,
23176,グレートレース５ｍｉｎ「ブラジル６００ｋｍ自転車レース　＃新たな人生」,総距離６００ｋｍの過酷なマウンテンバイクレースにブラジルの女性ライダーが挑んだ。パニック障害を乗り越えプロになった彼女の奮闘を伝える。,
29930,ＢＳ世界のドキュメンタリー　選「知られざるイギリス王室－愛馬と歩んだ歴史－」,長い歴史の中で、騎馬で戦の先陣を務める役目を担っていたイギリス王室。現在も馬との関わりは深い。中でもエリザベス女王の馬好きは有名だ。幼いころから乗馬に親しみ、若いころは騎乗で閲兵し、馬主としても多くのサラブレッドを所有する。貴重な資料映像と関係者らの証言で、馬をこよなく愛するエリザベス女王の思いに迫る。　原題：Ａｌｌ　Ｔｈｅ　Ｑｕｅｅｎ’ｓ　Ｈｏｒｓｅｓ（イギリス　２０２０年）,
29930,ＢＳ世界のドキュメンタリー　選「知られざるイギリス王室－愛馬と歩んだ歴史－」,長い歴史の中で、騎馬で戦の先陣を務める役目を担っていたイギリス王室。現在も馬との関わりは深い。中でもエリザベス女王の馬好きは有名だ。幼いころから乗馬に親しみ、若いころは騎乗で閲兵し、馬主としても多くのサラブレッドを所有する。貴重な資料映像と関係者らの証言で、馬をこよなく愛するエリザベス女王の思いに迫る。　原題：Ａｌｌ　Ｔｈｅ　Ｑｕｅｅｎ’ｓ　Ｈｏｒｓｅｓ（イギリス　２０２０年）,
